,episode,return,algo
647,969000.0,229.95361745224102,teacher policy
648,972000.0,319.13244132589836,teacher policy
649,972000.0,233.2472941266337,teacher policy
650,975000.0,320.6048785589507,teacher policy
651,975000.0,236.51477866402288,teacher policy
652,978000.0,317.26693771079414,teacher policy
653,978000.0,239.63150945792992,teacher policy
654,981000.0,319.1820298647814,teacher policy
655,981000.0,237.2205763894378,teacher policy
656,984000.0,315.18402533010783,teacher policy
657,984000.0,240.49811737629747,teacher policy
658,987000.0,317.10333859791973,teacher policy
659,987000.0,243.661812255334,teacher policy
660,990000.0,319.02898972146915,teacher policy
661,990000.0,241.24384750223172,teacher policy
662,993000.0,314.9003632046277,teacher policy
663,993000.0,244.40379904339804,teacher policy
664,996000.0,316.72194883604294,teacher policy
665,996000.0,247.7836997471004,teacher policy
666,999000.0,318.3141224081502,teacher policy
667,999000.0,250.92252831563496,teacher policy
668,1002000.0,320.4874505556903,teacher policy
669,1002000.0,254.37175108916603,teacher policy
670,1005000.0,322.0191871402796,teacher policy
671,1005000.0,252.5708521696776,teacher policy
672,1008000.0,323.7869937050912,teacher policy
673,1008000.0,255.34160553644028,teacher policy
674,1011000.0,325.75854814251284,teacher policy
675,1011000.0,257.91046739543805,teacher policy
676,1014000.0,327.1909656806391,teacher policy
677,1014000.0,260.6266751617871,teacher policy
678,1017000.0,328.53593176741697,teacher policy
679,1017000.0,257.99456646323887,teacher policy
680,1020000.0,329.7362293674202,teacher policy
681,1020000.0,260.89265487030224,teacher policy
682,1023000.0,331.07821803690774,teacher policy
683,1023000.0,263.70454908734933,teacher policy
684,1026000.0,332.7994728900368,teacher policy
685,1026000.0,266.1377902589226,teacher policy
686,1029000.0,334.2902766451267,teacher policy
687,1029000.0,268.8832485650723,teacher policy
688,1032000.0,331.5214114198414,teacher policy
689,1032000.0,271.46036691896614,teacher policy
690,1035000.0,332.8341924199602,teacher policy
691,1035000.0,274.1689964946493,teacher policy
692,1038000.0,328.89302866738615,teacher policy
693,1038000.0,269.1990952634868,teacher policy
694,1041000.0,330.45854761064,teacher policy
695,1041000.0,271.6712095496233,teacher policy
696,1044000.0,331.7302317609662,teacher policy
697,1044000.0,274.0147372629277,teacher policy
698,1047000.0,333.0379910173485,teacher policy
699,1047000.0,276.26062782040356,teacher policy
700,1050000.0,334.45492284739214,teacher policy
701,1050000.0,278.59200156770646,teacher policy
702,1053000.0,328.95319133380366,teacher policy
703,1053000.0,280.79742533029764,teacher policy
704,1056000.0,330.2304086350573,teacher policy
705,1056000.0,282.9550473803323,teacher policy
706,1059000.0,331.5581484848171,teacher policy
707,1059000.0,285.1492203585069,teacher policy
708,1062000.0,328.66841282224965,teacher policy
709,1062000.0,287.7702099503602,teacher policy
710,1065000.0,330.15848816932026,teacher policy
711,1065000.0,290.1280192523295,teacher policy
712,1068000.0,331.87793437273075,teacher policy
713,1068000.0,287.8780437061501,teacher policy
714,1071000.0,333.5840219255105,teacher policy
715,1071000.0,282.4265605602986,teacher policy
716,1074000.0,334.97801653582843,teacher policy
717,1074000.0,279.26351774478354,teacher policy
718,1077000.0,330.71560174344194,teacher policy
719,1077000.0,281.6277169943801,teacher policy
720,1080000.0,332.3383703970497,teacher policy
721,1080000.0,279.5530091815921,teacher policy
722,1083000.0,333.5905293807102,teacher policy
723,1083000.0,281.9408302235462,teacher policy
724,1086000.0,334.991472699346,teacher policy
725,1086000.0,284.40683417571586,teacher policy
726,1089000.0,336.3270350910622,teacher policy
727,1089000.0,286.51983579786565,teacher policy
728,1092000.0,337.5604058882644,teacher policy
729,1092000.0,288.7599328563224,teacher policy
730,1095000.0,338.9579111494054,teacher policy
731,1095000.0,285.99236702695475,teacher policy
732,1098000.0,340.34262926919075,teacher policy
733,1098000.0,288.35740738172814,teacher policy
734,1101000.0,341.515079051971,teacher policy
735,1101000.0,286.0924729792108,teacher policy
736,1104000.0,343.0574251760097,teacher policy
737,1104000.0,283.0245608212623,teacher policy
738,1107000.0,344.49280255139576,teacher policy
739,1107000.0,285.12302712436826,teacher policy
740,1110000.0,345.35707552868814,teacher policy
741,1110000.0,287.4948341600059,teacher policy
742,1113000.0,346.58850396440346,teacher policy
743,1113000.0,284.8848505017081,teacher policy
744,1116000.0,347.6788951399982,teacher policy
745,1116000.0,287.4342927739005,teacher policy
746,1119000.0,344.3188684151767,teacher policy
747,1119000.0,289.4900289154928,teacher policy
748,1122000.0,345.54823872753724,teacher policy
749,1122000.0,287.42360678566934,teacher policy
750,1125000.0,346.870110867049,teacher policy
751,1125000.0,290.0826712710497,teacher policy
752,1128000.0,348.03305655009865,teacher policy
753,1128000.0,292.5047257313709,teacher policy
754,1131000.0,344.71456537148924,teacher policy
755,1131000.0,294.61816332123567,teacher policy
756,1134000.0,345.94050355624694,teacher policy
757,1134000.0,292.5051839049086,teacher policy
758,1137000.0,346.7482352331689,teacher policy
759,1137000.0,288.92631494894795,teacher policy
760,1140000.0,347.69303981561484,teacher policy
761,1140000.0,291.44965571539865,teacher policy
762,1143000.0,349.0291021150057,teacher policy
763,1143000.0,293.88192969093444,teacher policy
764,1146000.0,350.15480669379934,teacher policy
765,1146000.0,296.0002298178189,teacher policy
766,1149000.0,351.16650243004057,teacher policy
767,1149000.0,298.44012268240004,teacher policy
768,1152000.0,351.87891395858816,teacher policy
769,1152000.0,296.0673144914474,teacher policy
770,1155000.0,352.58636741769766,teacher policy
771,1155000.0,290.2508812265208,teacher policy
772,1158000.0,348.65260416541304,teacher policy
773,1158000.0,292.60048335296693,teacher policy
774,1161000.0,349.578099445386,teacher policy
775,1161000.0,289.8244100414984,teacher policy
776,1164000.0,350.54487058636107,teacher policy
777,1164000.0,291.7340363426216,teacher policy
778,1167000.0,351.68590676838386,teacher policy
779,1167000.0,288.52777114311294,teacher policy
780,1170000.0,348.78904516988143,teacher policy
781,1170000.0,290.67119399173504,teacher policy
782,1173000.0,349.596415511601,teacher policy
783,1173000.0,292.80389804158784,teacher policy
784,1176000.0,345.1149902836444,teacher policy
785,1176000.0,294.86726466083417,teacher policy
786,1179000.0,341.1691511255545,teacher policy
787,1179000.0,291.917431193179,teacher policy
788,1182000.0,338.0599032348793,teacher policy
789,1182000.0,289.7710402719522,teacher policy
790,1185000.0,339.1462582707677,teacher policy
791,1185000.0,287.44411052486277,teacher policy
792,1188000.0,340.56267575671956,teacher policy
793,1188000.0,285.10630573746124,teacher policy
794,1191000.0,341.83979809607735,teacher policy
795,1191000.0,287.57456841665737,teacher policy
796,1194000.0,342.9971586282964,teacher policy
797,1194000.0,284.7363122930752,teacher policy
798,1197000.0,344.0815404069024,teacher policy
799,1197000.0,286.88420689682306,teacher policy
800,1200000.0,345.0018065714206,teacher policy
801,1200000.0,289.03787957041004,teacher policy
802,1203000.0,346.35305034721875,teacher policy
803,1203000.0,291.44231240868936,teacher policy
804,1206000.0,347.3916076264072,teacher policy
805,1206000.0,293.4490575911796,teacher policy
806,1209000.0,340.763909446047,teacher policy
807,1209000.0,296.05212294814504,teacher policy
808,1212000.0,336.48538937480185,teacher policy
809,1212000.0,298.4119575643774,teacher policy
810,1215000.0,337.6597471390636,teacher policy
811,1215000.0,300.6723670947305,teacher policy
812,1218000.0,338.821998973626,teacher policy
813,1218000.0,302.6307990252968,teacher policy
814,1221000.0,340.0129106787238,teacher policy
815,1221000.0,304.4728540652987,teacher policy
816,1224000.0,341.1278142083134,teacher policy
817,1224000.0,306.75916175450055,teacher policy
818,1227000.0,342.3891104632096,teacher policy
819,1227000.0,308.8792623328871,teacher policy
820,1230000.0,343.513242926797,teacher policy
821,1230000.0,310.6179637073231,teacher policy
822,1233000.0,344.8176588543938,teacher policy
823,1233000.0,312.28396441852817,teacher policy
824,1236000.0,345.9857874888294,teacher policy
825,1236000.0,313.8722518049623,teacher policy
826,1239000.0,342.6296407698145,teacher policy
827,1239000.0,315.8870748352693,teacher policy
828,1242000.0,343.8999715384026,teacher policy
829,1242000.0,317.67741561395457,teacher policy
830,1245000.0,345.12190680001737,teacher policy
831,1245000.0,313.8128348538605,teacher policy
832,1248000.0,346.37366788276705,teacher policy
833,1248000.0,315.51170816166615,teacher policy
834,1251000.0,342.662481832851,teacher policy
835,1251000.0,317.29749145448756,teacher policy
836,1254000.0,344.01340883193615,teacher policy
837,1254000.0,313.2092316736156,teacher policy
838,1257000.0,345.1626285703365,teacher policy
839,1257000.0,315.21326054111984,teacher policy
840,1260000.0,346.47582863564855,teacher policy
841,1260000.0,316.9446636652584,teacher policy
842,1263000.0,347.5184629418418,teacher policy
843,1263000.0,318.81538648082045,teacher policy
844,1266000.0,348.76635479140344,teacher policy
845,1266000.0,314.6018700224137,teacher policy
846,1269000.0,344.3045762414128,teacher policy
847,1269000.0,310.64234826222423,teacher policy
848,1272000.0,345.43372458474863,teacher policy
849,1272000.0,312.42156977842507,teacher policy
850,1275000.0,346.6217358840693,teacher policy
851,1275000.0,306.2598842935011,teacher policy
852,1278000.0,342.2460096167053,teacher policy
853,1278000.0,308.12244295528734,teacher policy
854,1281000.0,337.70778831887196,teacher policy
855,1281000.0,309.94639363231437,teacher policy
856,1284000.0,333.3491429589887,teacher policy
857,1284000.0,311.86159906044935,teacher policy
858,1287000.0,334.54123419648863,teacher policy
859,1287000.0,313.8271600479904,teacher policy
860,1290000.0,335.91714901451195,teacher policy
861,1290000.0,309.9678992185516,teacher policy
862,1293000.0,337.4180833779717,teacher policy
863,1293000.0,311.75231931035245,teacher policy
864,1296000.0,338.80727603170135,teacher policy
865,1296000.0,313.60832700129384,teacher policy
866,1299000.0,334.6486454646806,teacher policy
867,1299000.0,315.49308856185394,teacher policy
868,1302000.0,335.76612421554324,teacher policy
869,1302000.0,317.256924910734,teacher policy
870,1305000.0,336.92301181424017,teacher policy
871,1305000.0,318.9678337758006,teacher policy
872,1308000.0,333.68916644611943,teacher policy
873,1308000.0,320.5620873297768,teacher policy
874,1311000.0,335.1223276972751,teacher policy
875,1311000.0,322.03635339568126,teacher policy
876,1314000.0,336.41328751539993,teacher policy
877,1314000.0,318.0120997927334,teacher policy
878,1317000.0,337.64228372798254,teacher policy
879,1317000.0,319.76703174707404,teacher policy
880,1320000.0,339.1225398600635,teacher policy
881,1320000.0,321.73488203010135,teacher policy
882,1323000.0,340.4441363040732,teacher policy
883,1323000.0,323.6967059959446,teacher policy
884,1326000.0,341.69010648326514,teacher policy
885,1326000.0,325.53773281352574,teacher policy
886,1329000.0,343.085661043053,teacher policy
887,1329000.0,321.1478998739453,teacher policy
888,1332000.0,338.55030490074415,teacher policy
889,1332000.0,323.2020665102554,teacher policy
890,1335000.0,335.05483118187965,teacher policy
891,1335000.0,325.1661941253628,teacher policy
892,1338000.0,336.5032163697655,teacher policy
893,1338000.0,326.8375992467617,teacher policy
894,1341000.0,338.0242073402217,teacher policy
895,1341000.0,323.742382601182,teacher policy
896,1344000.0,339.38319768072193,teacher policy
897,1344000.0,319.55444235501164,teacher policy
898,1347000.0,335.55095677703423,teacher policy
899,1347000.0,321.3165474776379,teacher policy
900,1350000.0,332.18616917835874,teacher policy
901,1350000.0,323.06257370581955,teacher policy
902,1353000.0,333.2772871033853,teacher policy
903,1353000.0,324.40766866725,teacher policy
904,1356000.0,329.1291442772722,teacher policy
905,1356000.0,319.87870526678245,teacher policy
906,1359000.0,330.74680614270335,teacher policy
907,1359000.0,321.67942461847804,teacher policy
908,1362000.0,324.4056993655524,teacher policy
909,1362000.0,317.004893743296,teacher policy
910,1365000.0,325.84620781476474,teacher policy
911,1365000.0,312.22507212880606,teacher policy
912,1368000.0,327.2844124426491,teacher policy
913,1368000.0,313.6451495436518,teacher policy
914,1371000.0,328.9115128900852,teacher policy
915,1371000.0,307.8576426709429,teacher policy
916,1374000.0,325.6217172331136,teacher policy
917,1374000.0,305.1264097699166,teacher policy
918,1377000.0,323.126229452172,teacher policy
919,1377000.0,307.26914280498704,teacher policy
920,1380000.0,324.73778933578484,teacher policy
921,1380000.0,309.1624122926373,teacher policy
922,1383000.0,326.2500977580535,teacher policy
923,1383000.0,305.4508886332714,teacher policy
924,1386000.0,327.8193951192987,teacher policy
925,1386000.0,307.4299903674419,teacher policy
926,1389000.0,329.37591859386583,teacher policy
927,1389000.0,309.21018694681186,teacher policy
928,1392000.0,331.0427807151526,teacher policy
929,1392000.0,305.2535906869711,teacher policy
930,1395000.0,332.49999028639644,teacher policy
931,1395000.0,307.10710041620047,teacher policy
932,1398000.0,333.94907251191853,teacher policy
933,1398000.0,301.31402563810104,teacher policy
934,1401000.0,335.1971863985942,teacher policy
935,1401000.0,303.33861853842495,teacher policy
936,1404000.0,336.47607165011453,teacher policy
937,1404000.0,305.4302476569143,teacher policy
938,1407000.0,337.8145665745341,teacher policy
939,1407000.0,307.3963772008463,teacher policy
940,1410000.0,338.94327036023094,teacher policy
941,1410000.0,301.96192408309895,teacher policy
942,1413000.0,340.31101689150285,teacher policy
943,1413000.0,299.26480275841936,teacher policy
944,1416000.0,341.6123258505478,teacher policy
945,1416000.0,301.20089159094624,teacher policy
946,1419000.0,342.93181944584154,teacher policy
947,1419000.0,303.1132641399867,teacher policy
948,1422000.0,344.08165351590907,teacher policy
949,1422000.0,305.09280610816353,teacher policy
950,1425000.0,344.7886209094581,teacher policy
951,1425000.0,307.30209134342215,teacher policy
952,1428000.0,338.12822095830995,teacher policy
953,1428000.0,303.5123652437876,teacher policy
954,1431000.0,331.63450877303046,teacher policy
955,1431000.0,300.4116004370808,teacher policy
956,1434000.0,333.1173813417105,teacher policy
957,1434000.0,296.44354285060325,teacher policy
958,1437000.0,334.37274855862626,teacher policy
959,1437000.0,298.72009496722404,teacher policy
960,1440000.0,329.59745861888683,teacher policy
961,1440000.0,300.7249282973717,teacher policy
962,1443000.0,326.83826579416535,teacher policy
963,1443000.0,295.50566456418795,teacher policy
964,1446000.0,328.4719796042586,teacher policy
965,1446000.0,297.7330030551307,teacher policy
966,1449000.0,329.93540622311093,teacher policy
967,1449000.0,299.7690961678562,teacher policy
968,1452000.0,331.3669751982581,teacher policy
969,1452000.0,301.8425667835616,teacher policy
970,1455000.0,332.7037024667539,teacher policy
971,1455000.0,303.7902949156638,teacher policy
972,1458000.0,333.99894909612976,teacher policy
973,1458000.0,300.26957667909375,teacher policy
974,1461000.0,335.4991696991681,teacher policy
975,1461000.0,302.1705718642619,teacher policy
976,1464000.0,336.8774107924894,teacher policy
977,1464000.0,299.4669584006095,teacher policy
978,1467000.0,338.0746312533974,teacher policy
979,1467000.0,301.43526205486296,teacher policy
980,1470000.0,339.2259700492279,teacher policy
981,1470000.0,303.76605937724224,teacher policy
982,1473000.0,334.8508496045422,teacher policy
983,1473000.0,305.793551300049,teacher policy
984,1476000.0,336.0540877394045,teacher policy
985,1476000.0,308.1659871588136,teacher policy
986,1479000.0,337.45441833813203,teacher policy
987,1479000.0,305.9221669273561,teacher policy
988,1482000.0,330.9183782196604,teacher policy
989,1482000.0,307.9293186815824,teacher policy
990,1485000.0,332.4707436874937,teacher policy
991,1485000.0,305.2501025777262,teacher policy
992,1488000.0,334.09920601100947,teacher policy
993,1488000.0,307.27731244023414,teacher policy
994,1491000.0,335.5850685704768,teacher policy
995,1491000.0,305.21047392458377,teacher policy
996,1494000.0,336.78159107602033,teacher policy
997,1494000.0,307.1864255789046,teacher policy
998,1497000.0,330.8562661850419,teacher policy
999,1497000.0,304.6219698334398,teacher policy
1000,1500000.0,332.16989708692694,teacher policy
1001,1500000.0,300.58815909601935,teacher policy
1002,1503000.0,333.5733253170634,teacher policy
1003,1503000.0,302.5240417881224,teacher policy
1004,1506000.0,334.77312651091745,teacher policy
1005,1506000.0,304.77457169454743,teacher policy
1006,1509000.0,336.27437662718347,teacher policy
1007,1509000.0,307.0197925409299,teacher policy
1008,1512000.0,337.7288121903429,teacher policy
1009,1512000.0,302.93282626030935,teacher policy
1010,1515000.0,331.2630831450224,teacher policy
1011,1515000.0,305.2582523767048,teacher policy
1012,1518000.0,332.6628550514579,teacher policy
1013,1518000.0,307.41690629889723,teacher policy
1014,1521000.0,334.0450569348037,teacher policy
1015,1521000.0,304.9894190029974,teacher policy
1016,1524000.0,335.3432573586077,teacher policy
1017,1524000.0,306.95733753211715,teacher policy
1018,1527000.0,331.42604507398437,teacher policy
1019,1527000.0,302.07712625205585,teacher policy
1020,1530000.0,327.2899321620066,teacher policy
1021,1530000.0,304.19351158346007,teacher policy
1022,1533000.0,328.78737448556336,teacher policy
1023,1533000.0,306.05441796311896,teacher policy
1024,1536000.0,330.1680716980005,teacher policy
1025,1536000.0,301.9167119278369,teacher policy
1026,1539000.0,331.61787554724367,teacher policy
1027,1539000.0,298.4876576651713,teacher policy
1028,1542000.0,333.14483383219726,teacher policy
1029,1542000.0,300.4084635938991,teacher policy
1030,1545000.0,334.63326528055336,teacher policy
1031,1545000.0,302.56111402416957,teacher policy
1032,1548000.0,336.08494323666105,teacher policy
1033,1548000.0,299.92492989065886,teacher policy
1034,1551000.0,337.24838231138096,teacher policy
1035,1551000.0,301.90221681530664,teacher policy
1036,1554000.0,338.71430028527055,teacher policy
1037,1554000.0,297.83864086994214,teacher policy
1038,1557000.0,340.0972750217527,teacher policy
1039,1557000.0,295.25061027056086,teacher policy
1040,1560000.0,341.3302996140911,teacher policy
1041,1560000.0,297.4127867858528,teacher policy
1042,1563000.0,336.7544168311903,teacher policy
1043,1563000.0,299.95832804720607,teacher policy
1044,1566000.0,337.85461658050406,teacher policy
1045,1566000.0,302.13319713079323,teacher policy
1046,1569000.0,339.05530806237056,teacher policy
1047,1569000.0,298.63362534363387,teacher policy
1048,1572000.0,340.06523034350596,teacher policy
1049,1572000.0,300.61438240219087,teacher policy
1050,1575000.0,341.3061077434718,teacher policy
1051,1575000.0,302.86392641918616,teacher policy
1052,1578000.0,342.6462813649695,teacher policy
1053,1578000.0,299.47762803911786,teacher policy
1054,1581000.0,343.7247961673576,teacher policy
1055,1581000.0,295.26620623852835,teacher policy
1056,1584000.0,344.9690136229167,teacher policy
1057,1584000.0,289.7502464326054,teacher policy
1058,1587000.0,340.5274815941717,teacher policy
1059,1587000.0,292.0052134277814,teacher policy
1060,1590000.0,341.8431227581867,teacher policy
1061,1590000.0,293.76170950102266,teacher policy
1062,1593000.0,342.9033849368121,teacher policy
1063,1593000.0,295.81754952975217,teacher policy
1064,1596000.0,344.2840202410055,teacher policy
1065,1596000.0,297.57700908603215,teacher policy
1066,1599000.0,345.48346129614634,teacher policy
1067,1599000.0,299.95359146290525,teacher policy
1068,1602000.0,338.70202052481324,teacher policy
1069,1602000.0,302.1097936814987,teacher policy
1070,1605000.0,332.46214805254937,teacher policy
1071,1605000.0,304.4507368459547,teacher policy
1072,1608000.0,333.83998516962333,teacher policy
1073,1608000.0,306.494533998684,teacher policy
1074,1611000.0,335.19651249259806,teacher policy
1075,1611000.0,308.53320533042904,teacher policy
1076,1614000.0,328.810708768625,teacher policy
1077,1614000.0,310.2169803107345,teacher policy
1078,1617000.0,330.3766656137603,teacher policy
1079,1617000.0,312.04106965959795,teacher policy
1080,1620000.0,326.2057260438557,teacher policy
1081,1620000.0,314.04241745585915,teacher policy
1082,1623000.0,327.776991772002,teacher policy
1083,1623000.0,315.6893565823279,teacher policy
1084,1626000.0,329.3499150713276,teacher policy
1085,1626000.0,317.26706176025164,teacher policy
1086,1629000.0,330.61299245349477,teacher policy
1087,1629000.0,318.3017888844216,teacher policy
1088,1632000.0,332.2523982538389,teacher policy
1089,1632000.0,320.0973076721629,teacher policy
1090,1635000.0,333.7293668903246,teacher policy
1091,1635000.0,321.7902949903994,teacher policy
1092,1638000.0,335.1346971550572,teacher policy
1093,1638000.0,323.4623345495758,teacher policy
1094,1641000.0,336.7505170059014,teacher policy
1095,1641000.0,325.4015204757718,teacher policy
1096,1644000.0,332.4549223304562,teacher policy
1097,1644000.0,327.01384956332663,teacher policy
1098,1647000.0,333.59045217974557,teacher policy
1099,1647000.0,328.56590960819295,teacher policy
1100,1650000.0,334.9890435267757,teacher policy
1101,1650000.0,322.48479344239627,teacher policy
1102,1653000.0,328.8795260229394,teacher policy
1103,1653000.0,323.9638414700327,teacher policy
1104,1656000.0,330.38791816849624,teacher policy
1105,1656000.0,320.7959574628977,teacher policy
1106,1659000.0,331.8288133695794,teacher policy
1107,1659000.0,322.4933189532882,teacher policy
1108,1662000.0,325.77240754286163,teacher policy
1109,1662000.0,324.18531475683966,teacher policy
1110,1665000.0,327.18026688712155,teacher policy
1111,1665000.0,318.50522548135615,teacher policy
1112,1668000.0,328.7387202651994,teacher policy
1113,1668000.0,315.88733731084034,teacher policy
1114,1671000.0,324.5295619716508,teacher policy
1115,1671000.0,317.80843638981884,teacher policy
1116,1674000.0,320.5435234208164,teacher policy
1117,1674000.0,319.63423055264747,teacher policy
1118,1677000.0,321.90893896314225,teacher policy
1119,1677000.0,321.3016332218679,teacher policy
1120,1680000.0,317.7682953935352,teacher policy
1121,1680000.0,323.1901623250087,teacher policy
1122,1683000.0,319.34712138019574,teacher policy
1123,1683000.0,319.83612752638453,teacher policy
1124,1686000.0,321.126650510209,teacher policy
1125,1686000.0,321.3466083449975,teacher policy
1126,1689000.0,322.7534863964892,teacher policy
1127,1689000.0,317.54706005871276,teacher policy
1128,1692000.0,324.52221183457505,teacher policy
1129,1692000.0,313.65652268139104,teacher policy
1130,1695000.0,325.9773858840163,teacher policy
1131,1695000.0,315.4722209631148,teacher policy
1132,1698000.0,327.6273144846954,teacher policy
1133,1698000.0,316.9501477596728,teacher policy
1134,1701000.0,329.20580823406397,teacher policy
1135,1701000.0,318.6119779343622,teacher policy
1136,1704000.0,330.6869386514139,teacher policy
1137,1704000.0,320.4206947965734,teacher policy
1138,1707000.0,332.0456193119794,teacher policy
1139,1707000.0,321.87209230200915,teacher policy
1140,1710000.0,333.6362236493726,teacher policy
1141,1710000.0,318.1210155835324,teacher policy
1142,1713000.0,334.9425439761898,teacher policy
1143,1713000.0,319.61591704920556,teacher policy
1144,1716000.0,336.35721055272074,teacher policy
1145,1716000.0,321.25795112521365,teacher policy
1146,1719000.0,337.6605894129554,teacher policy
1147,1719000.0,323.04745640935005,teacher policy
1148,1722000.0,339.0123904420791,teacher policy
1149,1722000.0,324.98276338467866,teacher policy
1150,1725000.0,335.79755874041524,teacher policy
1151,1725000.0,321.67398946464135,teacher policy
1152,1728000.0,331.6026098391665,teacher policy
1153,1728000.0,323.52697879155943,teacher policy
1154,1731000.0,333.0694742683598,teacher policy
1155,1731000.0,325.4796759100642,teacher policy
1156,1734000.0,334.53828375760196,teacher policy
1157,1734000.0,322.08291282094007,teacher policy
1158,1737000.0,336.012757950614,teacher policy
1159,1737000.0,324.1485537588572,teacher policy
1160,1740000.0,337.150928694922,teacher policy
1161,1740000.0,325.4740189629769,teacher policy
1162,1743000.0,333.86337765032044,teacher policy
1163,1743000.0,327.46197388645174,teacher policy
1164,1746000.0,335.0936070455562,teacher policy
1165,1746000.0,329.22458682571494,teacher policy
1166,1749000.0,332.51520719468414,teacher policy
1167,1749000.0,330.9670884974038,teacher policy
1168,1752000.0,333.9698945058686,teacher policy
1169,1752000.0,332.838848412026,teacher policy
1170,1755000.0,335.29882120071215,teacher policy
1171,1755000.0,334.4030864584339,teacher policy
1172,1758000.0,336.74299248177607,teacher policy
1173,1758000.0,335.60689179469495,teacher policy
1174,1761000.0,338.16379608428895,teacher policy
1175,1761000.0,337.037326590637,teacher policy
1176,1764000.0,339.6024598598688,teacher policy
1177,1764000.0,338.55283005882427,teacher policy
1178,1767000.0,340.8430394468511,teacher policy
1179,1767000.0,339.9018039752259,teacher policy
1180,1770000.0,342.09974921455466,teacher policy
1181,1770000.0,341.28567768576045,teacher policy
1182,1773000.0,337.6679497716454,teacher policy
1183,1773000.0,342.65639296505304,teacher policy
1184,1776000.0,338.97248018050936,teacher policy
1185,1776000.0,343.9055319514551,teacher policy
1186,1779000.0,340.3159614851023,teacher policy
1187,1779000.0,339.71219914445726,teacher policy
1188,1782000.0,341.6428612495409,teacher policy
1189,1782000.0,340.53623763227125,teacher policy
1190,1785000.0,335.06786520008717,teacher policy
1191,1785000.0,342.19560321165704,teacher policy
1192,1788000.0,331.6170759045083,teacher policy
1193,1788000.0,343.83565171871294,teacher policy
1194,1791000.0,333.0203429069259,teacher policy
1195,1791000.0,344.86556954371366,teacher policy
1196,1794000.0,334.5409016249593,teacher policy
1197,1794000.0,345.9659662827222,teacher policy
1198,1797000.0,336.0578484850383,teacher policy
1199,1797000.0,342.40533546414787,teacher policy
1200,1800000.0,337.33923362959536,teacher policy
1201,1800000.0,343.53431371580245,teacher policy
1202,1803000.0,338.6489864325894,teacher policy
1203,1803000.0,345.1100306397286,teacher policy
1204,1806000.0,339.9596059471017,teacher policy
1205,1806000.0,346.2002207740044,teacher policy
1206,1809000.0,336.6853825476421,teacher policy
1207,1809000.0,347.50256584582894,teacher policy
1208,1812000.0,337.89049203536115,teacher policy
1209,1812000.0,348.7821281763733,teacher policy
1210,1815000.0,334.97639145368714,teacher policy
1211,1815000.0,350.07614869878336,teacher policy
1212,1818000.0,336.40346274570715,teacher policy
1213,1818000.0,345.69580709840386,teacher policy
1214,1821000.0,337.9422550630586,teacher policy
1215,1821000.0,346.7203925433499,teacher policy
1216,1824000.0,331.3016347542779,teacher policy
1217,1824000.0,347.76775654306886,teacher policy
1218,1827000.0,332.61251368028616,teacher policy
1219,1827000.0,348.7969399864262,teacher policy
1220,1830000.0,333.96763645355543,teacher policy
1221,1830000.0,349.9260390284946,teacher policy
1222,1833000.0,335.2387311121796,teacher policy
1223,1833000.0,345.15842656549063,teacher policy
1224,1836000.0,336.5803242877876,teacher policy
1225,1836000.0,346.3958287128918,teacher policy
1226,1839000.0,337.936414335235,teacher policy
1227,1839000.0,347.72061050289176,teacher policy
1228,1842000.0,333.6512612209546,teacher policy
1229,1842000.0,349.1813179217402,teacher policy
1230,1845000.0,335.2173796732933,teacher policy
1231,1845000.0,345.45108046406216,teacher policy
1232,1848000.0,336.6206059323665,teacher policy
1233,1848000.0,346.9476386887653,teacher policy
1234,1851000.0,338.0697001613754,teacher policy
1235,1851000.0,348.03953430366187,teacher policy
1236,1854000.0,339.37396777924164,teacher policy
1237,1854000.0,349.1803860736433,teacher policy
1238,1857000.0,340.63613503010214,teacher policy
1239,1857000.0,350.4380533765845,teacher policy
1240,1860000.0,337.3001580875568,teacher policy
1241,1860000.0,347.1790991327833,teacher policy
1242,1863000.0,330.6960074953857,teacher policy
1243,1863000.0,348.3226430046198,teacher policy
1244,1866000.0,331.9630040935249,teacher policy
1245,1866000.0,349.63436397265247,teacher policy
1246,1869000.0,333.2525635917325,teacher policy
1247,1869000.0,350.5801416590198,teacher policy
1248,1872000.0,334.6862641509525,teacher policy
1249,1872000.0,351.7619177320894,teacher policy
1250,1875000.0,330.4039171943495,teacher policy
1251,1875000.0,347.6812684582581,teacher policy
1252,1878000.0,324.0812526688219,teacher policy
1253,1878000.0,349.1353121564757,teacher policy
1254,1881000.0,325.83439995431263,teacher policy
1255,1881000.0,350.3769595510415,teacher policy
1256,1884000.0,327.0218873702654,teacher policy
1257,1884000.0,351.41104877798944,teacher policy
1258,1887000.0,328.5830340955164,teacher policy
1259,1887000.0,348.04030949188274,teacher policy
1260,1890000.0,322.7150948796705,teacher policy
1261,1890000.0,349.05980237431066,teacher policy
1262,1893000.0,324.1914985484833,teacher policy
1263,1893000.0,350.2874906041682,teacher policy
1264,1896000.0,325.9183564437246,teacher policy
1265,1896000.0,351.1816852500927,teacher policy
1266,1899000.0,327.5969876058657,teacher policy
1267,1899000.0,347.9782100839092,teacher policy
1268,1902000.0,321.1687066061898,teacher policy
1269,1902000.0,343.1307389112532,teacher policy
1270,1905000.0,316.2951997607481,teacher policy
1271,1905000.0,344.4057199582235,teacher policy
